,timestamp,current,voltage,soc
600,12/12/2021 17:34,0,52.4,59
601,12/12/2021 17:36,0,52.4,59
602,12/12/2021 17:36,0,52.4,59
603,12/12/2021 17:39,0,52.4,59
604,12/12/2021 17:39,0,52.4,59
605,12/12/2021 17:41,0,52.4,59
606,12/12/2021 17:41,0,52.4,59
607,12/12/2021 17:41,0,52.4,59
608,12/12/2021 17:43,0,52.4,59
609,12/12/2021 17:43,0,52.4,59
610,12/12/2021 17:45,0,52.4,59
611,12/12/2021 17:47,0,52.4,59
612,12/12/2021 17:47,0,52.4,59
613,12/12/2021 17:47,0,52.4,59
614,12/12/2021 17:49,0,52.4,59
615,12/12/2021 17:49,0,52.4,59
616,12/12/2021 17:52,0,52.4,59
617,12/12/2021 17:52,0,52.4,59
618,12/12/2021 17:52,0,52.4,59
619,12/12/2021 17:54,0,52.4,59
620,12/12/2021 18:00,0,52.4,59
621,12/12/2021 18:00,0,52.4,59
622,12/12/2021 18:00,0,52.4,59
623,12/12/2021 18:03,0,52.4,59
624,12/12/2021 18:03,0,52.4,59
625,12/12/2021 18:05,0,52.4,59
626,12/12/2021 18:05,0,52.4,59
627,12/12/2021 18:07,0,52.4,59
628,12/12/2021 18:09,0,52.4,59
629,12/12/2021 18:09,0,52.4,59
630,12/12/2021 18:09,0,52.4,59
631,12/12/2021 18:11,0,52.4,59
632,12/12/2021 18:11,0,52.4,59
633,12/12/2021 18:16,0,52.4,59
634,12/12/2021 18:16,0,52.4,59
635,12/12/2021 18:16,0,52.4,59
636,12/12/2021 18:18,0,52.4,59
637,12/12/2021 18:20,0,52.4,59
638,12/12/2021 18:20,0,52.4,59
639,12/12/2021 18:22,0,52.4,59
640,12/12/2021 18:22,0,52.4,59
641,12/12/2021 18:24,0,52.4,59
642,12/12/2021 18:27,0,52.4,59
643,12/12/2021 18:27,0,52.4,59
644,12/12/2021 18:27,0,52.4,59
645,12/12/2021 18:29,0,52.4,59
646,12/12/2021 18:29,0,52.4,59
647,12/12/2021 18:33,0,52.4,59
648,12/12/2021 18:35,0,52.4,59
649,12/12/2021 18:35,0,52.4,59
650,12/12/2021 18:55,0,52.4,59
651,12/12/2021 18:55,0,52.4,59
652,12/12/2021 18:55,0,52.4,59
653,12/12/2021 18:57,0,52.4,59
654,12/12/2021 18:59,0,52.4,59
655,12/12/2021 18:57,0,52.4,59
656,12/12/2021 19:02,0,52.4,58
657,12/12/2021 19:04,0,52.4,58
